0   0   -5.08
0.2 1   -5
0.4 0.96    -5
0.6 0.84    -5
0.76    0.68    -5
0.88    0.52    -5
1   0.32    -5
1.04    0.08    -5
1.04    -0.12   -5
1   -0.36   -5
0.88    -0.56   -5
0.76    -0.72   -5
0.6 -0.88   -5
0.4 -1  -5
0.2 -1.04   -5
0   -1.08   -5
-0.24   -1.04   -5
-0.44   -1  -5
-0.64   -0.88   -5
-0.8    -0.72   -5
-0.92   -0.56   -5
-1.04   -0.36   -5
-1.08   -0.12   -5
-1.08   0.08    -5
-1.04   0.32    -5
-0.92   0.52    -5
-0.8    0.68    -5
-0.64   0.84    -5
-0.44   0.96    -5
-0.24   1   -5
-0.04   1.04    -5
0.4 2   -4.68
0.84    1.88    -4.68
1.2 1.64    -4.68
1.52    1.36    -4.68
1.76    1   -4.68
1.96    0.6 -4.68
2.04    0.2 -4.68
2.04    -0.24   -4.68
1.96    -0.64   -4.68
1.76    -1.04   -4.68
1.52    -1.4    -4.68
1.2 -1.68   -4.68
0.84    -1.92   -4.68
0.4 -2.04   -4.68
0   -2.08   -4.68
-0.44   -2.04   -4.68
-0.88   -1.92   -4.68
-1.24   -1.68   -4.68
-1.56   -1.4    -4.68
-1.8    -1.04   -4.68
-2  -0.64   -4.68
-2.08   -0.24   -4.68
-2.08   0.2 -4.68
-2  0.6 -4.68
-1.8    1   -4.68
-1.56   1.36    -4.68
-1.24   1.64    -4.68
-0.88   1.88    -4.68
-0.44   2   -4.68
-0.04   2.04    -4.68
0.6 2.92    -4.12
1.2 2.72    -4.12
1.72    2.4 -4.12
2.2 1.96    -4.12
2.56    1.48    -4.12
2.8 0.92    -4.12
2.96    0.28    -4.12
2.96    -0.32   -4.12
2.8 -0.96   -4.12
2.56    -1.52   -4.12
2.2 -2  -4.12
1.72    -2.44   -4.12
1.2 -2.76   -4.12
0.6 -2.96   -4.12
0   -3  -4.12
-0.64   -2.96   -4.12
-1.24   -2.76   -4.12
-1.76   -2.44   -4.12
-2.24   -2  -4.12
-2.6    -1.52   -4.12
-2.84   -0.96   -4.12
-3  -0.32   -4.12
-3  0.28    -4.12
-2.84   0.92    -4.12
-2.6    1.48    -4.12
-2.24   1.96    -4.12
-1.76   2.4 -4.12
-1.24   2.72    -4.12
-0.64   2.92    -4.12
-0.04   2.96    -4.12
0.76    3.68    -3.4
1.52    3.44    -3.4
2.2 3.04    -3.4
2.8 2.52    -3.4
3.24    1.88    -3.4
3.56    1.16    -3.4
3.72    0.36    -3.4
3.72    -0.4    -3.4
3.56    -1.2    -3.4
3.24    -1.92   -3.4
2.8 -2.56   -3.4
2.2 -3.08   -3.4
1.52    -3.48   -3.4
0.76    -3.72   -3.4
0   -3.8    -3.4
-0.8    -3.72   -3.4
-1.56   -3.48   -3.4
-2.24   -3.08   -3.4
-2.84   -2.56   -3.4
-3.28   -1.92   -3.4
-3.6    -1.2    -3.4
-3.76   -0.4    -3.4
-3.76   0.36    -3.4
-3.6    1.16    -3.4
-3.28   1.88    -3.4
-2.84   2.52    -3.4
-2.24   3.04    -3.4
-1.56   3.44    -3.4
-0.8    3.68    -3.4
-0.04   3.76    -3.4
0.88    4.28    -2.56
1.76    4   -2.56
2.56    3.52    -2.56
3.24    2.92    -2.56
3.8 2.16    -2.56
4.16    1.32    -2.56
4.36    0.44    -2.56
4.36    -0.48   -2.56
4.16    -1.36   -2.56
3.8 -2.2    -2.56
3.24    -2.96   -2.56
2.56    -3.56   -2.56
1.76    -4.04   -2.56
0.88    -4.32   -2.56
0   -4.4    -2.56
-0.92   -4.32   -2.56
-1.8    -4.04   -2.56
-2.6    -3.56   -2.56
-3.28   -2.96   -2.56
-3.84   -2.2    -2.56
-4.2    -1.36   -2.56
-4.4    -0.48   -2.56
-4.4    0.44    -2.56
-4.2    1.32    -2.56
-3.84   2.16    -2.56
-3.28   2.92    -2.56
-2.6    3.52    -2.56
-1.8    4   -2.56
-0.92   4.28    -2.56
-0.04   4.36    -2.56
1   4.72    -1.6
1.96    4.4 -1.6
2.8 3.88    -1.6
3.56    3.2 -1.6
4.16    2.4 -1.6
4.56    1.48    -1.6
4.8 0.48    -1.6
4.8 -0.52   -1.6
4.56    -1.52   -1.6
4.16    -2.44   -1.6
3.56    -3.24   -1.6
2.8 -3.92   -1.6
1.96    -4.44   -1.6
1   -4.76   -1.6
0   -4.84   -1.6
-1.04   -4.76   -1.6
-2  -4.44   -1.6
-2.84   -3.92   -1.6
-3.6    -3.24   -1.6
-4.2    -2.44   -1.6
-4.6    -1.52   -1.6
-4.84   -0.52   -1.6
-4.84   0.48    -1.6
-4.6    1.48    -1.6
-4.2    2.4 -1.6
-3.6    3.2 -1.6
-2.84   3.88    -1.6
-2  4.4 -1.6
-1.04   4.72    -1.6
-0.04   4.8 -1.6
1.04    4.92    -0.56
2.04    4.6 -0.56
2.96    4.08    -0.56
3.72    3.36    -0.56
4.36    2.52    -0.56
4.8 1.56    -0.56
5   0.52    -0.56
5   -0.56   -0.56
4.8 -1.6    -0.56
4.36    -2.56   -0.56
3.72    -3.4    -0.56
2.96    -4.12   -0.56
2.04    -4.64   -0.56
1.04    -4.96   -0.56
0   -5.08   -0.56
-1.08   -4.96   -0.56
-2.08   -4.64   -0.56
-3  -4.12   -0.56
-3.76   -3.4    -0.56
-4.4    -2.56   -0.56
-4.84   -1.6    -0.56
-5.04   -0.56   -0.56
-5.04   0.52    -0.56
-4.84   1.56    -0.56
-4.4    2.52    -0.56
-3.76   3.36    -0.56
-3  4.08    -0.56
-2.08   4.6 -0.56
-1.08   4.92    -0.56
-0.04   5.04    -0.56
1.04    4.92    0.52
2.04    4.6 0.52
2.96    4.08    0.52
3.72    3.36    0.52
4.36    2.52    0.52
4.8 1.56    0.52
5   0.52    0.52
5   -0.56   0.52
4.8 -1.6    0.52
4.36    -2.56   0.52
3.72    -3.4    0.52
2.96    -4.12   0.52
2.04    -4.64   0.52
1.04    -4.96   0.52
0   -5.08   0.52
-1.08   -4.96   0.52
-2.08   -4.64   0.52
-3  -4.12   0.52
-3.76   -3.4    0.52
-4.4    -2.56   0.52
-4.84   -1.6    0.52
-5.04   -0.56   0.52
-5.04   0.52    0.52
-4.84   1.56    0.52
-4.4    2.52    0.52
-3.76   3.36    0.52
-3  4.08    0.52
-2.08   4.6 0.52
-1.08   4.92    0.52
-0.04   5.04    0.52
1   4.72    1.56
1.96    4.4 1.56
2.8 3.88    1.56
3.56    3.2 1.56
4.16    2.4 1.56
4.56    1.48    1.56
4.8 0.48    1.56
4.8 -0.52   1.56
4.56    -1.52   1.56
4.16    -2.44   1.56
3.56    -3.24   1.56
2.8 -3.92   1.56
1.96    -4.44   1.56
1   -4.76   1.56
0   -4.84   1.56
-1.04   -4.76   1.56
-2  -4.44   1.56
-2.84   -3.92   1.56
-3.6    -3.24   1.56
-4.2    -2.44   1.56
-4.6    -1.52   1.56
-4.84   -0.52   1.56
-4.84   0.48    1.56
-4.6    1.48    1.56
-4.2    2.4 1.56
-3.6    3.2 1.56
-2.84   3.88    1.56
-2  4.4 1.56
-1.04   4.72    1.56
-0.04   4.8 1.56
0.88    4.28    2.52
1.76    4   2.52
2.56    3.52    2.52
3.24    2.92    2.52
3.8 2.16    2.52
4.16    1.32    2.52
4.36    0.44    2.52
4.36    -0.48   2.52
4.16    -1.36   2.52
3.8 -2.2    2.52
3.24    -2.96   2.52
2.56    -3.56   2.52
1.76    -4.04   2.52
0.88    -4.32   2.52
0   -4.4    2.52
-0.92   -4.32   2.52
-1.8    -4.04   2.52
-2.6    -3.56   2.52
-3.28   -2.96   2.52
-3.84   -2.2    2.52
-4.2    -1.36   2.52
-4.4    -0.48   2.52
-4.4    0.44    2.52
-4.2    1.32    2.52
-3.84   2.16    2.52
-3.28   2.92    2.52
-2.6    3.52    2.52
-1.8    4   2.52
-0.92   4.28    2.52
-0.04   4.36    2.52
0.76    3.68    3.36
1.52    3.44    3.36
2.2 3.04    3.36
2.8 2.52    3.36
3.24    1.88    3.36
3.56    1.16    3.36
3.72    0.36    3.36
3.72    -0.4    3.36
3.56    -1.2    3.36
3.24    -1.92   3.36
2.8 -2.56   3.36
2.2 -3.08   3.36
1.52    -3.48   3.36
0.76    -3.72   3.36
0   -3.8    3.36
-0.8    -3.72   3.36
-1.56   -3.48   3.36
-2.24   -3.08   3.36
-2.84   -2.56   3.36
-3.28   -1.92   3.36
-3.6    -1.2    3.36
-3.76   -0.4    3.36
-3.76   0.36    3.36
-3.6    1.16    3.36
-3.28   1.88    3.36
-2.84   2.52    3.36
-2.24   3.04    3.36
-1.56   3.44    3.36
-0.8    3.68    3.36
-0.04   3.76    3.36
0.6 2.92    4.08
1.2 2.72    4.08
1.72    2.4 4.08
2.2 1.96    4.08
2.56    1.48    4.08
2.8 0.92    4.08
2.96    0.28    4.08
2.96    -0.32   4.08
2.8 -0.96   4.08
2.56    -1.52   4.08
2.2 -2  4.08
1.72    -2.44   4.08
1.2 -2.76   4.08
0.6 -2.96   4.08
0   -3  4.08
-0.64   -2.96   4.08
-1.24   -2.76   4.08
-1.76   -2.44   4.08
-2.24   -2  4.08
-2.6    -1.52   4.08
-2.84   -0.96   4.08
-3  -0.32   4.08
-3  0.28    4.08
-2.84   0.92    4.08
-2.6    1.48    4.08
-2.24   1.96    4.08
-1.76   2.4 4.08
-1.24   2.72    4.08
-0.64   2.92    4.08
-0.04   2.96    4.08
0.4 2   4.64
0.84    1.88    4.64
1.2 1.64    4.64
1.52    1.36    4.64
1.76    1   4.64
1.96    0.6 4.64
2.04    0.2 4.64
2.04    -0.24   4.64
1.96    -0.64   4.64
1.76    -1.04   4.64
1.52    -1.4    4.64
1.2 -1.68   4.64
0.84    -1.92   4.64
0.4 -2.04   4.64
0   -2.08   4.64
-0.44   -2.04   4.64
-0.88   -1.92   4.64
-1.24   -1.68   4.64
-1.56   -1.4    4.64
-1.8    -1.04   4.64
-2  -0.64   4.64
-2.08   -0.24   4.64
-2.08   0.2 4.64
-2  0.6 4.64
-1.8    1   4.64
-1.56   1.36    4.64
-1.24   1.64    4.64
-0.88   1.88    4.64
-0.44   2   4.64
-0.04   2.04    4.64
0.2 1   4.96
0.4 0.96    4.96
0.6 0.84    4.96
0.76    0.68    4.96
0.88    0.52    4.96
1   0.32    4.96
1.04    0.08    4.96
1.04    -0.12   4.96
1   -0.36   4.96
0.88    -0.56   4.96
0.76    -0.72   4.96
0.6 -0.88   4.96
0.4 -1  4.96
0.2 -1.04   4.96
0   -1.08   4.96
-0.24   -1.04   4.96
-0.44   -1  4.96
-0.64   -0.88   4.96
-0.8    -0.72   4.96
-0.92   -0.56   4.96
-1.04   -0.36   4.96
-1.08   -0.12   4.96
-1.08   0.08    4.96
-1.04   0.32    4.96
-0.92   0.52    4.96
-0.8    0.68    4.96
-0.64   0.84    4.96
-0.44   0.96    4.96
-0.24   1   4.96
-0.04   1.04    4.96
0   0   5.08

