0.281195079 -0.456942004    -3.690685413
0.789455185 -0.456942004    -3.563620387
1.297711775 -0.456942004    -3.43655536
1.956885764 -0.456942004    -3.563620387
2.568358524 -0.456942004    -3.738383128
2.97340246  -0.456942004    -3.817750439
3.330745167 -0.456942004    -3.690685413
4.09314587  -0.456942004    -2.92829877
4.752302285 -0.456942004    -2.165908612
5.363796134 -0.456942004    -1.149391916
5.617926186 -0.456942004    -0.13287522
5.792688928 -0.456942004    0.883641476
5.768822496 -0.456942004    1.844646749
5.665623902 -0.456942004    2.559332162
5.308260105 -0.456942004    3.297869947
4.903233743 -0.456942004    3.750615114
4.394973638 -0.456942004    4.004745167
3.839015817 -0.456942004    4.155676626
3.203680141 -0.456942004    4.187311072
2.568358524 -0.456942004    4.155676626
1.956885764 -0.456942004    4.084112478
1.39311775  -0.456942004    3.933181019
0.861008787 -0.456942004    3.679050967
0.281195079 -0.456942004    3.424934974
0.781732865 -0.369725835    -3.563620387
1.281750439 -0.281988049    -3.43655536
1.925163445 -0.170894903    -3.563620387
2.528404218 -0.059780316    -3.738383128
2.933518453 0.003539543 -3.817750439
3.282857645 0.067401757 -3.690685413
4.029490334 0.202390158 -2.92829877
4.680702988 0.313486116 -2.165908612
5.284499121 0.424601054 -1.149391916
5.530579965 0.464045694 -0.13287522
5.705272408 0.49597891  0.883641476
5.681265378 0.496246046 1.844646749
5.586397188 0.472347979 2.559332162
5.228717047 0.416815466 3.297869947
4.831915641 0.345165905 3.750615114
4.331388401 0.257947979 4.004745167
3.783374341 0.154619684 4.155676626
3.156158172 0.043255888 4.187311072
2.528404218 -0.059780316    4.155676626
1.925163445 -0.170894903    4.084112478
1.377173989 -0.266417575    3.933181019
0.853170475 -0.361690685    3.679050967
0.757760984 -0.290394025    -3.563620387
1.234323374 -0.115518102    -3.43655536
1.853652021 0.114630931 -3.563620387
2.425223199 0.321148682 -3.738383128
2.806783831 0.464383128 -3.817750439
3.140066784 0.583465729 -3.690685413
3.862706503 0.845258348 -2.92829877
4.482038664 1.067599297 -2.165908612
5.054130053 1.274123023 -1.149391916
5.292407733 1.361560633 -0.13287522
5.459086116 1.425005272 0.883641476
5.435184534 1.417353251 1.844646749
5.340175747 1.38570826  2.559332162
5.006362039 1.25829877  3.297869947
4.625342707 1.123395431 3.750615114
4.148752197 0.948520211 4.004745167
3.616625659 0.758344464 4.155676626
3.021188049 0.535841828 4.187311072
2.425223199 0.321148682 4.155676626
1.853652021 0.114630931 4.084112478
1.329325132 -0.075546924    3.933181019
0.82940246  -0.258594025    3.679050967
0.718235501 -0.202813357    -3.563620387
1.154759227 0.05131529  -3.43655536
1.726449912 0.376998243 -3.563620387
2.258811951 0.686639719 -3.738383128
2.607820738 0.885261863 -3.817750439
2.918017575 1.067838313 -3.690685413
3.576695958 1.449029877 -2.92829877
4.148927944 1.774717047 -2.165908612
4.680773286 2.084355009 -1.149391916
4.895114236 2.211420035 -0.13287522
5.053848858 2.298801406 0.883641476
5.03029877  2.282973638 1.844646749
4.942776801 2.235272408 2.559332162
4.633110721 2.052695958 3.297869947
4.283585237 1.854077329 3.750615114
3.839226714 1.599947276 4.004745167
3.354537786 1.321964851 4.155676626
2.806414763 1.0043058   4.187311072
2.258811951 0.686639719 4.155676626
1.726449912 0.376998243 4.084112478
1.242267135 0.099018278 3.933181019
0.781659051 -0.170939543    3.679050967
0.670544815 -0.131281195    -3.563620387
1.059370826 0.194381722 -3.43655536
1.559796134 0.614927944 -3.563620387
2.028579965 1.012179262 -3.738383128
2.337975395 1.274059754 -3.817750439
2.616242531 1.496506151 -3.690685413
3.195581722 1.98916696  -2.92829877
3.703831283 2.418042179 -2.165908612
4.17258348  2.806963093 -1.149391916
4.363093146 2.965630931 -0.13287522
4.498347979 3.085181019 0.883641476
4.482495606 3.0688471   1.844646749
4.403093146 3.005585237 2.559332162
4.132618629 2.775335677 3.297869947
3.823233743 2.51345167  3.750615114
3.433873462 2.187789104 4.004745167
3.005068541 1.822168717 4.155676626
2.512660808 1.41743761  4.187311072
2.028579965 1.012179262 4.155676626
1.559796134 0.614927944 4.084112478
1.130998243 0.257642179 3.933181019
0.725824253 -0.083836555    3.679050967
0.60685413  -0.067593673    -3.563620387
0.932516696 0.321234095 -3.43655536
1.353061511 0.821662566 -3.563620387
1.75031283  1.290446397 -3.738383128
2.012193322 1.599841828 -3.817750439
2.234639719 1.878108963 -3.690685413
2.727293497 2.45745167  -2.92829877
3.156168717 2.96568717  -2.165908612
3.545096661 3.434471002 -1.149391916
3.703760984 3.624991213 -0.13287522
3.823304042 3.760210896 0.883641476
3.807486819 3.744393673 1.844646749
3.743725835 3.664956063 2.559332162
3.513458699 3.394492091 3.297869947
3.251574692 3.085096661 3.750615114
2.925915641 2.695743409 4.004745167
2.56029877  2.266942004 4.155676626
2.155564148 1.774527241 4.187311072
1.75031283  1.290446397 4.155676626
1.353061511 0.821662566 4.084112478
0.995775044 0.392857645 3.933181019
0.65429877  -0.012314025    3.679050967
0.527514938 -0.019900527    -3.563620387
0.781644991 0.416618629 -3.43655536
1.11513181  0.988316344 -3.563620387
1.416966608 1.520678383 -3.738383128
1.623391916 1.86968717  -3.817750439
1.798158172 2.179887522 -3.690685413
2.179346221 2.838572935 -2.92829877
2.512836555 3.410783831 -2.165908612
2.814671353 3.942636204 -1.149391916
2.94173638  4.156977153 -0.13287522
3.036924429 4.315746924 0.883641476
3.021096661 4.292161687 1.844646749
2.973391916 4.204639719 2.559332162
2.790818981 3.894973638 3.297869947
2.592200351 3.545448155 3.750615114
2.338070299 3.101114236 4.004745167
2.052288225 2.616411248 4.155676626
1.734625659 2.068281195 4.187311072
1.416966608 1.520678383 4.155676626
1.11513181  0.988316344 4.084112478
0.837156415 0.504133568 3.933181019
0.567198594 0.043521968 3.679050967
0.447743409 0.019623234 -3.563620387
0.622615114 0.496189807 -3.43655536
0.852766257 1.115518453 -3.563620387
1.059282953 1.687086116 -3.738383128
