5.98    2.50102 0.78
5.98    2.67332 0.26
5.98    2.71488 -0.26
5.98    2.61874 -0.78
5.98    2.39008 -1.3
5.98    2.19814 1.3
5.98    2.34    1.072208
5.8884  2.34    -1.3
5.98    2.34    -1.371946
5.98    2.03246 -1.82
5.98    1.755098    1.82
5.98    1.82    1.755098
5.69276 1.82    -1.82
5.98    1.82    -2.05674
5.98    1.574976    -2.34
5.98    1.072208    2.34
5.98    1.3 2.19814
5.66872 1.3 -2.34
5.98    1.3 -2.60298
5.98    1.046206    -2.86
5.98    0.78    2.50102
5.7066  0.78    -2.86
5.98    0.78    -3.09424
5.98    0.478528    -3.38
5.98    0.26    2.67332
5.76434 0.26    -3.38
5.98    0.26    -3.56624
5.98    -0.098722   -3.9
5.98    -0.26   2.71488
5.82034 -0.26   -3.9
5.98    -0.26   -4.03844
5.98    -0.663218   -4.42
5.98    -0.78   2.61874
5.86012 -0.78   -4.42
5.98    -0.78   -4.5241
5.98    -1.200578   -4.94
5.98    -1.3    2.39008
5.8884  -1.3    2.34
5.98    -1.371946   2.34
5.87136 -1.3    -4.94
5.98    -1.3    -5.03424
5.98    -1.703322   -5.46
5.98    -1.82   2.03246
5.69276 -1.82   1.82
5.98    -2.05674    1.82
5.84136 -1.82   -5.46
5.98    -1.82   -5.5799
5.98    -2.16902    -5.98
5.98    -2.34   1.574976
5.66872 -2.34   1.3
5.98    -2.60298    1.3
5.75508 -2.34   -5.98
5.98    -2.34   -6.17354
5.98    -2.86   1.046206
5.7066  -2.86   0.78
5.98    -3.09424    0.78
5.98    -3.38   0.478528
5.76434 -3.38   0.26
5.98    -3.56624    0.26
5.98    -3.9    -0.098722
5.82034 -3.9    -0.26
5.98    -4.03844    -0.26
5.98    -4.42   -0.663218
5.86012 -4.42   -0.78
5.98    -4.5241 -0.78
5.98    -4.94   -1.200578
5.87136 -4.94   -1.3
5.98    -5.03424    -1.3
5.98    -5.46   -1.703322
5.84136 -5.46   -1.82
5.98    -5.5799 -1.82
5.98    -5.98   -2.16902
5.75508 -5.98   -2.34
5.98    -6.17354    -2.34
5.46    2.38014 0.78
5.46    2.52054 0.26
5.46    2.51518 -0.26
5.46    2.3577  -0.78
5.46    2.07972 1.3
5.46    2.34    0.857426
5.22654 2.34    0.78
4.99672 2.34    -0.26
5.41986 2.34    -0.78
5.46    2.34    -0.809374
5.46    2.04356 -1.3
5.46    1.617568    1.82
5.46    1.82    1.617568
5.13092 1.82    -1.3
5.46    1.82    -1.561512
